1.688452148437500000e+02
1.801051177978515625e+02
1.714130249023437500e+02
1.581771087646484375e+02
1.855955505371093750e+02
1.838754425048828125e+02
1.806190032958984375e+02
1.796777038574218750e+02
1.834808807373046875e+02
1.853617706298828125e+02
1.892241668701171875e+02
1.916228637695312500e+02
1.913681488037109375e+02
1.993510284423828125e+02
1.950908660888671875e+02
1.923930816650390625e+02
2.002783813476562500e+02
1.905223083496093750e+02
2.105667419433593750e+02
1.948623504638671875e+02
2.097718963623046875e+02
2.071536254882812500e+02
2.191397399902343750e+02
2.320449981689453125e+02
2.263836517333984375e+02
2.289990692138671875e+02
2.238719482421875000e+02
2.277587280273437500e+02
2.329688720703125000e+02
2.382133026123046875e+02
2.333362121582031250e+02
2.330634002685546875e+02
2.405155181884765625e+02
2.460072021484375000e+02
2.490167388916015625e+02
2.494470520019531250e+02
2.518709716796875000e+02
2.491729125976562500e+02
2.537980804443359375e+02
2.567956237792968750e+02
2.473944396972656250e+02
2.651283569335937500e+02
2.656455688476562500e+02
2.749970092773437500e+02
2.620541076660156250e+02
2.757153320312500000e+02
2.607087402343750000e+02
2.731856384277343750e+02
2.740356750488281250e+02
2.626909179687500000e+02
2.633865051269531250e+02
2.775987854003906250e+02
2.755370788574218750e+02
2.880968017578125000e+02
2.839431152343750000e+02
2.767181091308593750e+02
2.832628784179687500e+02
2.842505187988281250e+02
2.870427246093750000e+02
2.841946411132812500e+02
2.901013183593750000e+02
2.839239501953125000e+02
2.957051086425781250e+02
2.926148986816406250e+02
3.012951965332031250e+02
3.006919250488281250e+02
3.036476440429687500e+02
3.068199768066406250e+02
2.997769775390625000e+02
3.041619873046875000e+02
3.092319946289062500e+02
3.144636840820312500e+02
3.212356872558593750e+02
3.184496459960937500e+02
3.202529602050781250e+02
3.202063903808593750e+02
3.198860778808593750e+02
3.228914794921875000e+02
3.213593139648437500e+02
3.276451416015625000e+02
3.285311279296875000e+02
3.386525878906250000e+02
3.374005432128906250e+02
3.354719543457031250e+02
3.411256713867187500e+02
3.389040222167968750e+02
3.394678649902343750e+02
3.347704772949218750e+02
3.528142700195312500e+02
3.474849548339843750e+02
3.578532714843750000e+02
